TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-25,2026-09-25,CM,NSE,STK,763663,INE763M01028,MERCURYEV,EQ,,,,,MERCURY EV-TECH LIMITED,39.48,40.24,38.36,39.65,39.31,38.87,,39.64,,,236021,9252839.76,1505,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,764278,INE1II801013,METALIC,ST,,,,,METALIC TECHNOFORGE LTD,180.25,180.25,180.25,180.25,180.25,171.70,,180.25,,,70400,12689600.00,35,F1,1600,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,7242,INE317I01021,METROBRAND,EQ,,,,,METRO BRANDS LIMITED,884.85,885.35,856.05,882.00,880.50,884.55,,882.07,,,120763,105787381.05,16291,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,762797,INE085D01033,METROGLOBL,EQ,,,,,METROGLOBAL LTD.,128.80,132.00,127.00,127.60,127.10,128.40,,127.60,,,962,123381.93,28,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,9581,INE112L01020,METROPOLIS,EQ,,,,,METROPOLIS HEALTHCARE LTD,584.95,589.95,572.10,582.60,582.15,582.95,,582.58,,,130509,75611556.90,9184,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,7165,INE287C01037,MICEL,BE,,,,,MIC ELECTRONICS LTD,36.10,36.10,36.10,36.10,36.10,35.40,,36.25,,,78757,2843127.70,96,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,759517,INE0XAD01024,MIDWESTLTD,EQ,,,,,MIDWEST LIMITED,942.60,956.00,925.80,929.50,927.00,942.60,,929.49,,,45309,42365793.20,5111,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,765125,INE588G01021,MLKFOOD,EQ,,,,,MILKFOOD LTD.,83.12,83.12,80.10,82.56,82.10,83.12,,82.41,,,2586,212333.87,56,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,765274,INE00IT01020,MILKYMIST,BE,,,,,MILKY MIST DAIRY FOOD L,314.90,323.60,309.70,319.30,319.97,309.16,,319.70,,,1037723,328577432.06,13625,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,159,INE376Y01016,MILTON,SM,,,,,MILTON INDUSTRIES LIMITED,34.40,35.10,34.40,35.10,35.10,34.40,,35.10,,,519200,17987420.00,11,F1,2200,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,765118,INE097E01028,MINALIND,BE,,,,,MINAL INDUSTRIES LTD.,4.68,4.68,4.68,4.68,4.68,4.77,,4.69,,,2281,10675.08,23,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,25897,INE842C01021,MINDACORP,EQ,,,,,MINDA CORPORATION LTD,680.30,686.30,674.80,678.85,682.00,680.30,,678.85,,,74927,50903775.20,10539,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,22308,INE0CCU25019,MINDSPACE,RR,,,,,MINDSPACE BUSINESS P REIT,505.79,525.50,504.59,508.08,508.00,504.59,,508.21,,,150483,76449070.63,4489,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,18049,INE110B01017,MINDTECK,EQ,,,,,MINDTECK (INDIA) LIMITED,158.25,159.75,155.00,156.55,157.80,155.37,,156.59,,,10484,1637341.28,539,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,19640,INF769K01KU7,ALPHAETF,EQ,,,,,MIRAEAMC - ALPHAETF,25.51,26.18,25.51,25.96,25.95,26.03,,25.96,,,1190528,30894812.24,1155,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,17419,INF769K01KR3,BANKETF,EQ,,,,,MIRAEAMC - BANKETF,565.50,568.00,565.27,567.11,567.45,566.53,,567.11,,,20157,11422443.87,987,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,25725,INF769K01LZ4,BANKPSU,EQ,,,,,MIRAEAMC - BANKPSU,83.75,83.75,83.31,83.45,83.42,83.44,,83.45,,,5041,420797.39,54,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,28969,INF769K01NS5,CONSUMER,EQ,,,,,MIRAEAMC - CONSUMER,11.62,11.64,11.56,11.61,11.64,11.63,,11.61,,,68101,790081.50,354,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,761046,INF769K01QC2,DEFENCE,EQ,,,,,MIRAEAMC - DEFENCE,78.33,78.60,77.82,78.48,78.60,78.32,,78.48,,,93808,7338965.02,803,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760412,INF769K01PY8,DIVIDEND,EQ,,,,,MIRAEAMC - DIVIDEND,34.71,34.80,34.54,34.78,34.80,34.71,,34.79,,,2158,74866.26,42,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,759780,INF769K01PR2,ENERGY,EQ,,,,,MIRAEAMC - ENERGY,37.97,37.97,37.50,37.67,37.70,37.64,,37.67,,,202880,7629609.83,771,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,30121,INF769K01OA1,EQUAL200,EQ,,,,,MIRAEAMC - EQUAL200,13.42,13.46,13.36,13.41,13.45,13.42,,13.41,,,11227,150359.63,57,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,757142,INF769K01OO2,EQUAL50,EQ,,,,,MIRAEAMC - EQUAL50,320.14,320.75,318.87,320.63,320.64,320.14,,320.63,,,3279,1049863.02,37,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,24461,INF769K01LQ3,EVINDIA,EQ,,,,,MIRAEAMC - EVINDIA,31.74,31.74,31.31,31.50,31.51,31.35,,31.49,,,82558,2595640.14,1216,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760986,INF769K01QA6,HEALTHCARE,EQ,,,,,MIRAEAMC - HEALTHCARE,22.53,22.53,21.75,21.84,21.85,21.99,,21.83,,,39747,872744.79,204,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,764333,INF769K01RJ5,HYBRIDETF,EQ,,,,,MIRAEAMC - HYBRIDETF,9.98,9.98,9.90,9.93,9.92,9.94,,9.93,,,2210,21966.52,61,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,761030,INF769K01QB4,INFRA,EQ,,,,,MIRAEAMC - INFRA,11.71,11.75,11.66,11.74,11.75,11.71,,11.74,,,10187,119390.36,162,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,758595,INF769K01PB6,INTERNET,EQ,,,,,MIRAEAMC - INTERNET,14.21,14.21,13.84,13.93,13.96,14.14,,13.93,,,450393,6283244.85,640,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,19633,INF769K01KV5,ITETF,EQ,,,,,MIRAEAMC - ITETF,29.86,29.92,29.47,29.87,29.91,29.87,,29.87,,,281999,8399117.68,822,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,765313,INF769K01RK3,LARGEMID50,EQ,,,,,MIRAEAMC - LARGEMID50,35.08,35.18,34.99,35.02,35.13,35.10,,35.02,,,2230,78192.28,16,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,17572,INF769K01KS1,LIQUID,EQ,,,,,MIRAEAMC - LIQUID,974.99,1000.00,974.99,999.99,1000.00,999.99,,999.99,,,179303,179301526.28,140,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,27075,INF769K01MY5,LIQUIDPLUS,EQ,,,,,MIRAEAMC - LIQUIDPLUS,1104.94,1104.96,1104.94,1104.95,1104.96,1104.49,,1104.95,,,335120,370292771.23,248,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,1200,INF769K01GS9,ESG,EQ,,,,,MIRAEAMC - MAESGETF,39.65,39.80,39.51,39.76,39.77,39.67,,39.76,,,6570,260646.64,65,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,3507,INF769K01HF4,MAFANG,EQ,,,,,MIRAEAMC - MAFANG,237.10,239.97,230.00,238.42,239.40,231.32,,238.40,,,607693,144042026.10,12739,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,5220,INF769K01HI8,BFSI,EQ,,,,,MIRAEAMC - MAFSETF,26.04,26.15,25.95,26.11,26.12,26.04,,26.11,,,227600,5939622.27,619,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,14286,INF769K01JP9,GOLDETF,EQ,,,,,MIRAEAMC - MAGOLDETF,145.47,146.38,145.31,146.34,146.36,145.32,,146.34,,,520173,75901773.92,5204,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,14938,INF769K01KF8,GSEC10YEAR,EQ,,,,,MIRAEAMC - MAGS813ETF,29.99,30.34,29.94,29.99,29.99,29.99,,29.99,,,449,13486.85,18,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,7074,INF769K01HS7,MAHKTECH,EQ,,,,,MIRAEAMC - MAHKTECH,21.95,21.95,21.70,21.78,21.76,21.78,,21.78,,,396128,8653710.52,3797,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,8413,INF769K01IC9,MIDCAPETF,EQ,,,,,MIRAEAMC - MAM150ETF,23.00,23.17,22.81,22.96,22.98,23.00,,22.96,,,1975289,45332357.09,5632,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,7979,INF769K01IB1,MAKEINDIA,EQ,,,,,MIRAEAMC - MAMFGETF,160.93,161.75,160.47,161.55,161.43,160.93,,161.55,,,11860,1911817.87,359,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,6353,INF769K01EG9,NIFTYETF,EQ,,,,,MIRAEAMC - MAN50ETF,251.57,252.55,251.00,252.15,252.36,251.57,,252.15,,,172650,43464557.23,881,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,14786,INF769K01JU9,LOWVOL,EQ,,,,,MIRAEAMC - MANV30F,197.64,198.48,197.08,198.45,198.48,198.01,,198.45,,,485,96185.77,11,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,17181,INF769K01FN2,NEXT50,EQ,,,,,MIRAEAMC - MANXT50,738.43,743.94,736.41,741.58,742.96,738.93,,741.58,,,61149,45244873.67,6451,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,16777,INF769K01KG6,SILVERAG,EQ,,,,,MIRAEAMC - MASILVER,220.10,222.99,219.33,222.76,222.60,219.94,,222.76,,,115426,25573115.93,1974,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,5782,INF769K01HP3,MASPTOP50,EQ,,,,,MIRAEAMC - MASPTOP50,98.69,102.50,95.65,98.49,98.50,96.78,,98.49,,,1342201,133207486.19,14643,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,25744,INF769K01LY7,METAL,EQ,,,,,MIRAEAMC - METAL,13.24,13.30,13.15,13.22,13.21,13.18,,13.22,,,1601435,21160682.40,4511,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,23855,INF769K01LJ8,MIDSMALL,EQ,,,,,MIRAEAMC - MIDSMALL,51.01,51.29,50.79,50.99,51.13,50.98,,50.99,,,130473,6649523.32,1187,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,764198,INF769K01RC0,MOMMIDCAP,EQ,,,,,MIRAEAMC - MOMMIDCAP,12.82,12.83,12.70,12.76,12.77,12.79,,12.76,,,740388,9450437.07,537,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,25080,INF769K01LX9,MULTICAP,EQ,,,,,MIRAEAMC - MULTICAP,16.31,16.35,16.24,16.29,16.29,16.31,,16.29,,,48576,791374.80,464,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,30109,INF769K01ON4,SELECTIPO,EQ,,,,,MIRAEAMC - SELECTIPO,47.50,47.60,46.99,47.20,47.18,47.51,,47.20,,,63354,2989086.52,150,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,19224,INF769K01KT9,SENSEXETF,EQ,,,,,MIRAEAMC - SENSEXETF,76.50,76.50,75.95,76.34,76.25,76.18,,76.34,,,43637,3330116.77,271,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,759814,INF769K01PQ4,SMALL250,EQ,,,,,MIRAEAMC - SMALL250,18.27,18.59,18.11,18.21,18.20,18.23,,18.22,,,255806,4655837.66,652,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,22832,INF769K01LC3,SMALLCAP,EQ,,,,,MIRAEAMC - SMALLCAP,48.69,48.78,48.35,48.69,48.60,48.51,,48.69,,,607893,29536267.97,2543,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760415,INF769K01PZ5,TOP20,EQ,,,,,MIRAEAMC - TOP20,8.50,8.55,8.50,8.55,8.55,8.50,,8.55,,,39948,340436.55,107,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,761511,INF769K01QV2,VALUE,EQ,,,,,MIRAEAMC - VALUE,15.79,15.81,15.72,15.76,15.76,15.78,,15.76,,,72466,1141075.01,81,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,4394,INE771A01026,MIRZAINT,EQ,,,,,MIRZA INTERNATIONAL LIMIT,28.60,29.29,28.60,28.92,28.90,28.90,,28.92,,,107153,3099670.16,809,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,2463,INE099Z01011,MIDHANI,EQ,,,,,MISHRA DHATU NIGAM LTD,407.00,408.80,400.05,405.05,404.70,406.90,,405.03,,,368821,149098700.40,12397,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,8469,INE828O01033,MITCON,EQ,,,,,MITCON CON & ENG SER LTD,90.65,92.00,86.00,86.77,86.50,89.25,,86.77,,,31191,2757465.20,337,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,18562,INE997Y01027,MITTAL,EQ,,,,,MITTAL LIFE STYLE LIMITED,0.75,0.75,0.70,0.71,0.73,0.74,,0.71,,,4082181,2955449.78,702,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,13844,INE227C01017,MMFL,EQ,,,,,MM FORGINGS LTD,605.00,627.90,605.00,616.15,617.50,612.75,,616.13,,,47442,29295749.70,4102,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,16395,INE511Y01018,MMP,EQ,,,,,MMP INDUSTRIES LIMITED,456.00,464.60,448.60,460.25,464.00,453.95,,460.25,,,37919,17299659.80,2272,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,17957,INE123F01029,MMTC,EQ,,,,,MMTC LIMITED,58.30,58.72,57.51,58.35,58.35,57.97,,58.35,,,961605,55844776.71,7546,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760196,INE1YNB01019,MOBILISE,SM,,,,,MOBILISE APP LAB LIMITED,103.45,103.45,103.45,103.45,103.45,103.45,,103.45,,,1600,165520.00,1,F1,1600,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,2241,INE794W01014,MODTHREAD,EQ,,,,,MODERN THREADS INDIA LTD,47.49,48.49,46.99,47.32,47.80,47.24,,47.32,,,1995,94357.76,68,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760277,INE537F01012,MODINATUR,EQ,,,,,MODI NATURALS LIMITED,349.75,353.00,333.05,338.70,339.00,338.50,,338.70,,,6592,2265168.20,255,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,2229,INE832A01018,MODIRUBBER,EQ,,,,,MODI RUBBER LTD,118.00,122.40,117.01,121.62,121.88,119.99,,121.62,,,1008,122137.16,42,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,759752,INE0L0L01012,MODIS,EQ,,,,,MODIS NAVNIRMAN LTD,362.15,369.00,357.05,363.10,362.00,363.20,,363.10,,,19718,7148443.20,810,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,3325,INE737D01021,MODISONLTD,BE,,,,,MODISON LIMITED,448.00,458.90,436.50,444.05,445.00,457.35,,443.72,,,75555,33452685.75,1274,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,29423,INE954E01012,MOHITIND,EQ,,,,,MOHIT INDUSTRIES LTD,23.97,23.97,22.56,23.00,23.00,23.67,,23.00,,,2135,49254.63,56,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,765130,INE154B01023,MOHITE,EQ,,,,,MOHITE INDUSTRIES LTD.,2.42,2.46,2.37,2.37,2.42,2.41,,2.39,,,27764,66587.90,126,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,20830,INE490G01020,MOIL,EQ,,,,,MOIL LIMITED,245.50,245.97,241.00,241.88,241.98,245.38,,241.88,,,304344,73800441.35,8197,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,3586,INE514Y01020,MOKSH,EQ,,,,,MOKSH ORNAMENTS LIMITED,9.88,10.09,9.88,9.92,9.90,9.92,,9.92,,,45888,455864.31,128,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,764548,INE869T01028,MOLBIO,EQ,,,,,MOLBIO DIAGNOSTICS LTD,1247.50,1259.60,1216.60,1246.00,1250.00,1246.20,,1246.01,,,538647,667231953.70,29957,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,6713,INE893J01029,MOLDTKPAC,EQ,,,,,MOLD-TEK PACKAGING LTD,677.00,684.95,661.05,669.85,675.10,672.95,,669.88,,,25483,17022550.20,2756,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,17629,INE835B01035,MOLDTECH,BE,,,,,MOLD-TEK TECHNOLOGIES LTD,201.00,208.88,195.00,200.08,200.00,199.20,,201.21,,,23826,4772837.94,315,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,7679,INE903D01011,MONARCH,EQ,,,,,MONARCH NETWORTH CAP LTD,365.15,365.15,358.85,362.75,364.00,365.60,,362.66,,,27569,9980873.20,1014,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,759381,INE296Q01012,MONEYBOXX,EQ,,,,,MONEYBOXX FINANCE LIMITED,55.30,55.30,51.21,51.21,51.21,53.90,,51.21,,,27305,1412429.52,221,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,18392,INE0OIP01012,MONOPHARMA,SM,,,,,MONO PHARMACARE LIMITED,8.60,8.60,8.60,8.60,8.60,8.20,,8.60,,,10000,86000.00,5,F1,2000,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,756958,INE1DV401010,MONOLITH,SM,,,,,MONOLITHISCH INDIA LTD,1195.00,1279.00,1195.00,1269.65,1279.00,1179.55,,1269.65,,,53500,66554300.00,161,F1,250,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,5938,INE950M01013,MONTECARLO,EQ,,,,,MONTE CARLO FASHIONS LTD.,520.00,525.00,515.80,524.10,524.90,516.50,,524.08,,,28282,14758472.75,1135,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,2259,INE083A01026,MOREPENLAB,EQ,,,,,MOREPEN LAB. LTD,117.30,121.00,117.00,120.38,120.60,116.60,,120.38,,,8996779,1073037867.78,36703,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,15051,INE0N7S01028,MOS,SM,,,,,MOS UTILITY LIMITED,8.00,8.00,7.70,8.00,8.00,7.65,,8.00,,,2092000,16694400.00,280,F1,4000,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,29459,INE935B01025,MOSCHIP,EQ,,,,,MOSCHIP TECHNOLOGIES LTD,203.00,205.34,201.31,204.07,204.09,203.24,,204.07,,,750714,152696119.88,10837,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,8596,INE0FS801015,MSUMI,EQ,,,,,MOTHERSON SUMI WRNG IND L,34.70,34.74,34.22,34.29,34.26,34.70,,34.29,,,11196717,385036277.24,31307,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,21423,INF247L01023,MOM100,EQ,,,,,MOTILAL OS MIDCAP100 ETF,65.89,67.50,65.29,66.36,67.39,65.89,,66.34,,,501249,32945281.29,2617,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,22739,INF247L01AP3,MON100,EQ,,,,,MOTILAL OS NASDAQ100 ETF,322.80,329.00,322.55,324.11,324.38,322.80,,324.10,,,508774,165027450.56,15649,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,14947,INE338I01027,MOTILALOFS,EQ,,,,,MOTILAL OSWAL FIN LTD,1020.00,1047.00,1019.40,1029.00,1029.00,1022.00,,1029.01,,,866039,897550334.00,40322,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,19289,INF247L01536,MOM50,EQ,,,,,MOTILAL OSWAL M50 ETF,242.44,242.78,241.59,242.31,242.30,242.03,,242.31,,,5015,1214229.73,99,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,1507,INF247L01AK4,MOGSEC,EQ,,,,,MOTILALAMC - G5,64.72,65.54,64.52,65.32,65.34,64.72,,65.37,,,18488,1205855.93,141,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,757669,INF247L01FR8,MOALPHA50,EQ,,,,,MOTILALAMC - MOALPHA50,55.00,55.04,54.11,54.59,54.12,55.01,,54.59,,,7364,403105.98,92,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,761693,INF247L01GV8,MOBANK10,EQ,,,,,MOTILALAMC - MOBANK10,16.35,16.67,16.35,16.66,16.67,16.35,,16.66,,,16590,272588.54,51,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,30065,INF247L01EV3,MOCAPITAL,EQ,,,,,MOTILALAMC - MOCAPITAL,53.58,53.58,52.72,52.97,52.96,53.18,,52.97,,,421273,22317320.11,2399,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,24944,INF247L01DJ0,MODEFENCE,EQ,,,,,MOTILALAMC - MODEFENCE,102.78,103.52,101.30,103.08,103.50,102.77,,103.08,,,882029,90697630.98,6078,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,759374,INF247L01GH7,MOENERGY,EQ,,,,,MOTILALAMC - MOENERGY,37.67,37.75,37.40,37.64,37.70,37.50,,37.64,,,58932,2216060.88,458,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,757791,INF247L01FY4,MOGOLD,EQ,,,,,MOTILALAMC - MOGOLD,148.55,149.10,147.85,148.70,149.00,147.60,,148.67,,,8891,1319646.35,285,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,10508,INF247L01BB1,MOHEALTH,EQ,,,,,MOTILALAMC - MOHEALTH,53.00,53.07,52.27,52.40,52.54,52.55,,52.40,,,40177,2110126.78,500,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,757031,INF247L01FL1,MOINFRA,EQ,,,,,MOTILALAMC - MOINFRA,56.55,58.58,56.55,57.92,57.71,58.00,,57.92,,,6539,377771.97,47,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,759891,INF247L01GI5,MOIPO,EQ,,,,,MOTILALAMC - MOIPO,47.70,47.70,47.00,47.42,47.50,47.62,,47.42,,,2497,118354.20,50,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,8654,INF247L01BL0,MOLOWVOL,EQ,,,,,MOTILALAMC - MOLOWVOL,35.03,35.07,34.80,34.92,34.85,35.13,,34.92,,,2153,75081.25,34,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,25606,INF247L01DK8,MOMENTUM50,EQ,,,,,MOTILALAMC - MOMENTUM50,53.72,53.89,53.16,53.46,53.80,53.46,,53.46,,,293448,15679916.24,16684,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,764402,INF247L01HG7,MOMETAL,EQ,,,,,MOTILALAMC - MOMETAL,13.47,13.97,13.05,13.15,13.14,13.95,,13.15,,,215867,2848963.15,321,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,757099,INF247L01FK3,MOMGF,EQ,,,,,MOTILALAMC - MOMGF,158.86,160.40,157.56,159.97,160.40,159.40,,159.97,,,739,117010.94,25,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,757817,INF247L01FQ0,MOMIDMTM,EQ,,,,,MOTILALAMC - MOMIDMTM,63.79,63.80,62.90,63.53,63.80,63.67,,63.53,,,64203,4062140.95,333,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760054,INF247L01GK1,MOMNC,EQ,,,,,MOTILALAMC - MOMNC,31.67,31.67,31.11,31.35,31.35,31.05,,31.35,,,7795,242765.07,19,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,8182,INF247L01BK2,MOMOMENTUM,EQ,,,,,MOTILALAMC - MOMOMENTUM,61.43,61.85,60.85,61.00,61.00,61.13,,61.00,,,37882,2312506.70,355,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,756900,INF247L01FC0,MON50EQUAL,EQ,,,,,MOTILALAMC - MON50EQUAL,32.42,32.95,32.00,32.13,32.05,32.28,,32.13,,,42459,1363913.05,105,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,757167,INF247L01FD8,MONEXT50,EQ,,,,,MOTILALAMC - MONEXT50,70.74,72.62,70.69,71.52,71.99,71.55,,71.52,,,3085,220621.84,63,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,759371,INF247L01GG9,MONIFTY100,EQ,,,,,MOTILALAMC - MONIFTY100,24.45,25.00,24.19,24.50,25.00,24.45,,24.50,,,94056,2289316.93,81,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,19237,INF247L01BU1,MONIFTY500,EQ,,,,,MOTILALAMC - MONIFTY500,23.42,23.42,23.03,23.19,23.21,23.18,,23.19,,,353444,8175341.58,1266,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,7422,INF247L01AU3,MONQ50,EQ,,,,,MOTILALAMC - MONQ50,214.67,240.85,209.44,214.61,216.00,209.44,,214.62,,,2101057,471596924.56,39498,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,764405,INF247L01HH5,MOOILGAS,EQ,,,,,MOTILALAMC - MOOILGAS,11.15,11.15,10.84,10.89,10.89,10.89,,10.89,,,4833,52500.27,59,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,757431,INF247L01FO5,MOPSE,EQ,,,,,MOTILALAMC - MOPSE,95.62,97.57,95.62,97.57,97.57,97.57,,97.57,,,3126,303536.52,26,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,10822,INF247L01BH8,MOQUALITY,EQ,,,,,MOTILALAMC - MOQUALITY,195.34,209.00,191.91,207.59,209.00,193.41,,207.59,,,226,44547.93,26,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,23184,INF247L01CI4,MOREALTY,EQ,,,,,MOTILALAMC - MOREALTY,86.49,87.50,86.33,87.07,87.47,86.57,,87.05,,,270062,23440165.35,1470,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760001,INF247L01GJ3,MOSERVICE,EQ,,,,,MOTILALAMC - MOSERVICE,29.85,30.00,29.64,29.82,30.00,29.72,,29.82,,,4761,141850.36,33,F1,1,,,,,
